End Date,GBP/EUR,GBP/USD,GBP/CNY,GBP/JPY,GBP/AUD,MACD Copy
2001-01-26,1.581,1.4623,12.106,170.5,2.6783,-0.00135
2001-01-27,1.5798,1.4613,12.0977,171.17,2.6838,0.0006
2001-01-28,1.5798,1.4605,12.0909,171.17,2.6823,0
2001-01-29,1.5798,1.4605,12.0909,171.17,2.6867,0
2001-01-30,1.5896,1.4576,12.0671,170.02,2.6833,-0.0049
2001-01-31,1.5788,1.4623,12.106,169.35,2.6665,0.0054
2001-02-01,1.5623,1.4639,12.1186,170.29,2.6568,0.00825
2001-02-02,1.5705,1.4782,12.2354,170.71,2.6681,-0.0041
2001-02-03,1.569,1.4695,12.1636,169.8,2.6559,0.00075
2001-02-04,1.5689,1.4684,12.1545,169.2,2.6539,0.00005
2001-02-05,1.5716,1.4684,12.1545,169.2,2.6653,-0.00135
2001-02-06,1.571,1.4755,12.2124,169.16,2.6812,0.0003
2001-02-07,1.5679,1.4585,12.071,167.29,2.6586,0.00155
2001-02-08,1.5644,1.454,12.0343,169.11,2.6622,0.00175
2001-02-09,1.572,1.4442,11.9522,168.38,2.6987,-0.0038
2001-02-10,1.56,1.4442,11.9528,169.56,2.69,0.006
2001-02-11,1.5672,1.4445,11.9553,169.69,2.6975,-0.0036
2001-02-12,1.5636,1.4445,11.9553,169.69,2.6906,0.0018
2001-02-13,1.5584,1.4527,12.0246,170.5,2.693,0.0026
2001-02-14,1.5765,1.4533,12.0279,169.35,2.721,-0.00905
2001-02-15,1.5848,1.4551,12.0432,169.4,2.7469,-0.00415
2001-02-16,1.6013,1.4496,11.9983,167.21,2.7644,-0.00825
2001-02-17,1.5808,1.4474,11.9801,167.3,2.7361,0.01025
2001-02-18,1.5808,1.4474,11.9801,167.3,2.7361,0
2001-02-19,1.5808,1.446,11.9685,167.3,2.7371,0
2001-02-20,1.5694,1.4463,11.97,167.7,2.7257,0.0057
2001-02-21,1.5858,1.4466,11.9727,167.37,2.7574,-0.0082
2001-02-22,1.5854,1.4425,11.9402,168.06,2.7503,0.0002
2001-02-23,1.5949,1.4456,11.9653,168.97,2.7534,-0.00475
2001-02-24,1.5844,1.4533,12.0295,168.28,2.7592,0.00525
2001-02-25,1.579,1.4546,12.0403,168.28,2.7717,0.0027
2001-02-26,1.579,1.4546,12.0403,168.28,2.7791,0
2001-02-27,1.5836,1.445,11.9611,168.21,2.7597,-0.0023
2001-02-28,1.5713,1.4426,11.9423,167.46,2.7416,0.00615
2001-03-01,1.5649,1.4446,11.9592,169.38,2.742,0.0032
2001-03-02,1.5647,1.4545,12.0401,170.74,2.7527,0.0001
2001-03-03,1.5696,1.4718,12.1836,174.77,2.7743,-0.00245
2001-03-04,1.5696,1.47,12.169,174.77,2.771,0
2001-03-05,1.5685,1.4694,12.1641,174.77,2.7746,0.00055
2001-03-06,1.5777,1.467,12.1434,174.63,2.812,-0.0046
2001-03-07,1.5696,1.4673,12.1458,174.39,2.8273,0.00405
2001-03-08,1.5696,1.4601,12.086,175.11,2.8662,0
2001-03-09,1.5749,1.4686,12.1555,175.65,2.8706,-0.00265
2001-03-10,1.5748,1.4692,12.1612,175.54,2.8881,0.00005
2001-03-11,1.5748,1.4692,12.1612,175.54,2.8684,0
2001-03-12,1.5732,1.4665,12.1386,175.54,2.8715,0.0008
2001-03-13,1.5738,1.4643,12.1224,176.2,2.8724,-0.0003
2001-03-14,1.583,1.449,11.995,173.38,2.8696,-0.0046
2001-03-15,1.5847,1.4446,11.9584,174.85,2.9119,-0.00085
2001-03-16,1.5971,1.4369,11.8944,175.87,2.9142,-0.0062
2001-03-17,1.5939,1.4326,11.8578,176.1,2.8977,0.0016
2001-03-18,1.5939,1.4326,11.8578,176.1,2.8977,0
2001-03-19,1.5939,1.4326,11.8578,176.1,2.8941,0
2001-03-20,1.5858,1.4253,11.7977,175.24,2.8549,0.00405
2001-03-21,1.5805,1.4352,11.8798,175.4,2.8614,0.00265
2001-03-22,1.5955,1.4303,11.839,176.42,2.8889,-0.0075
2001-03-23,1.5997,1.4205,11.7574,175.43,2.8787,-0.0021
2001-03-24,1.6018,1.4258,11.8018,174.79,2.8705,-0.00105
2001-03-25,1.6028,1.4247,11.7927,174.79,2.8683,-0.0005
2001-03-26,1.6028,1.4247,11.7927,174.79,2.8823,0
2001-03-27,1.5998,1.4347,11.8752,176,2.8625,0.0015
2001-03-28,1.6022,1.4319,11.8519,174.85,2.8677,-0.0012
2001-03-29,1.6194,1.4358,11.8855,175.67,2.9062,-0.0086
2001-03-30,1.6155,1.4268,11.8111,176.25,2.8933,0.00195
2001-03-31,1.6132,1.4163,11.7237,179.08,2.9154,0.00115
2001-04-01,1.6189,1.4163,11.7237,179.08,2.9052,-0.00285
2001-04-02,1.6189,1.4172,11.7315,179.08,2.8776,0
2001-04-03,1.6104,1.4166,11.726,179.42,2.9636,0.00425
2001-04-04,1.5976,1.4328,11.8596,179.82,2.9401,0.0064
2001-04-05,1.5899,1.4339,11.8681,179.79,2.931,0.00385
2001-04-06,1.5953,1.4269,11.8102,177.07,2.9076,-0.0027
2001-04-07,1.5911,1.4381,11.9031,177.97,2.8838,0.0021
2001-04-08,1.5959,1.4401,11.9193,177.97,2.8877,-0.0024
2001-04-09,1.5918,1.439,11.9102,177.97,2.9112,0.00205
2001-04-10,1.6092,1.4439,11.951,180.46,2.9232,-0.0087
2001-04-11,1.6112,1.4314,11.8477,177.86,2.8808,-0.001
2001-04-12,1.6185,1.4365,11.8894,179.14,2.8529,-0.00365
2001-04-13,1.6122,1.439,11.9108,177.77,2.8286,0.00315
2001-04-14,1.616,1.4367,11.8914,178.09,2.8204,-0.0019
2001-04-15,1.6197,1.4367,11.8914,178.74,2.8215,-0.00185
2001-04-16,1.6141,1.4379,11.9014,178.74,2.8238,0.0028
2001-04-17,1.6172,1.4349,11.8766,178.67,2.8069,-0.00155
2001-04-18,1.6202,1.4302,11.8382,176.33,2.8406,-0.0015
2001-04-19,1.6114,1.4273,11.8142,174.51,2.8326,0.0044
2001-04-20,1.6105,1.4444,11.9557,175.31,2.7967,0.00045
2001-04-21,1.5963,1.4434,11.9477,176.54,2.8016,0.0071
2001-04-22,1.6,1.4434,11.9477,176.54,2.8016,-0.00185
2001-04-23,1.6,1.4421,11.937,176.54,2.7991,0
2001-04-24,1.603,1.4413,11.9296,174.53,2.8507,-0.0015
2001-04-25,1.6047,1.4355,11.8814,175.2,2.833,-0.00085
2001-04-26,1.6059,1.4403,11.9209,176.03,2.8434,-0.0006
2001-04-27,1.594,1.4396,11.9152,177.24,2.8256,0.00595
2001-04-28,1.6106,1.4327,11.8586,177.58,2.8141,-0.0083
2001-04-29,1.6106,1.439,11.9118,178.51,2.8266,0
2001-04-30,1.6106,1.439,11.9118,178.51,2.8266,0
2001-05-01,1.6132,1.4305,11.8412,176.77,2.7902,-0.0013
2001-05-02,1.6065,1.434,11.8698,174.9,2.7664,0.00335
2001-05-03,1.6022,1.4317,11.8508,174.32,2.7538,0.00215
2001-05-04,1.6126,1.4352,11.8795,174.08,2.7622,-0.0052
2001-05-05,1.6095,1.4389,11.9105,174.55,2.7688,0.00155
2001-05-06,1.6095,1.4385,11.907,174.55,2.7637,0
2001-05-07,1.6085,1.4385,11.907,174.55,2.7691,0.0005
2001-05-08,1.6142,1.438,11.9029,174.07,2.7733,-0.00285
2001-05-09,1.6109,1.4248,11.7952,172.71,2.7605,0.00165
2001-05-10,1.6061,1.4205,11.7582,173.43,2.706,0.0024
2001-05-11,1.6121,1.4226,11.7753,174.39,2.7134,-0.003
2001-05-12,1.62,1.4186,11.7419,173.77,2.7176,-0.00395
2001-05-13,1.62,1.4186,11.7419,173.77,2.7176,0
2001-05-14,1.62,1.4186,11.7419,173.77,2.7176,0
2001-05-15,1.6229,1.4198,11.7522,174.93,2.731,-0.00145
2001-05-16,1.62,1.4236,11.7833,175.71,2.7282,0.00145
2001-05-17,1.6177,1.4293,11.8298,176.58,2.7294,0.00115
2001-05-18,1.6207,1.4314,11.8474,175.29,2.7048,-0.0015
2001-05-19,1.6337,1.439,11.9103,177.68,2.7147,-0.0065
2001-05-20,1.6337,1.439,11.9103,177.68,2.7171,0
2001-05-21,1.6337,1.439,11.9103,177.68,2.7274,0
2001-05-22,1.6403,1.4398,11.9184,176.61,2.7256,-0.0033
2001-05-23,1.649,1.4273,11.8143,175.06,2.7259,-0.00435
2001-05-24,1.6557,1.4187,11.7427,169.84,2.7411,-0.00335
2001-05-25,1.6423,1.4084,11.6572,168.76,2.7134,0.0067
2001-05-26,1.6511,1.4206,11.7585,171.31,2.7298,-0.0044
2001-05-27,1.6515,1.422,11.77,171.49,2.7415,-0.0002
2001-05-28,1.6515,1.422,11.77,171.49,2.7415,0
2001-05-29,1.6518,1.4205,11.7573,171.94,2.7286,-0.00015
2001-05-30,1.6647,1.4219,11.7685,170.68,2.7519,-0.00645
2001-05-31,1.6633,1.4266,11.8086,171.61,2.7799,0.0007
2001-06-01,1.6742,1.4175,11.7322,168.77,2.7964,-0.00545
2001-06-02,1.6744,1.4177,11.7353,169.02,2.7869,-0.0001
2001-06-03,1.6756,1.4177,11.7353,169.02,2.7869,-0.0006
2001-06-04,1.6756,1.421,11.7626,169.02,2.8083,0
2001-06-05,1.6708,1.414,11.7038,168.59,2.7834,0.0024
2001-06-06,1.6538,1.4124,11.69,169.86,2.7655,0.0085
2001-06-07,1.6399,1.3923,11.524,167.52,2.6956,0.00695
2001-06-08,1.6357,1.3908,11.5112,167.09,2.6776,0.0021
2001-06-09,1.6207,1.3794,11.4165,166.74,2.6228,0.0075
2001-06-10,1.6207,1.38,11.4218,166.74,2.6241,0
2001-06-11,1.6207,1.3804,11.4252,166.74,2.6248,0
2001-06-12,1.6268,1.3729,11.3633,167.42,2.6226,-0.00305
2001-06-13,1.6126,1.3708,11.3462,167.24,2.6098,0.0071
2001-06-14,1.6272,1.3909,11.5136,169.7,2.6269,-0.0073
2001-06-15,1.6261,1.4013,11.599,170,2.662,0.00055
2001-06-16,1.6308,1.4048,11.6278,172.44,2.6774,-0.00235
2001-06-17,1.6308,1.4035,11.6168,172.44,2.6749,0
2001-06-18,1.6308,1.4035,11.6168,172.44,2.6742,0
2001-06-19,1.6316,1.4059,11.637,173.37,2.6857,-0.0004
2001-06-20,1.6405,1.4006,11.5938,172.24,2.6905,-0.00445
2001-06-21,1.6344,1.3975,11.5672,172.89,2.6927,0.00305
2001-06-22,1.6535,1.4152,11.7135,176.24,2.7293,-0.00955
2001-06-23,1.6469,1.412,11.6868,175.75,2.7333,0.0033
2001-06-24,1.6469,1.4124,11.69,175.75,2.7351,0
2001-06-25,1.6469,1.4124,11.69,175.75,2.7351,0
2001-06-26,1.6438,1.413,11.6949,174.83,2.7314,0.00155
2001-06-27,1.6375,1.4147,11.709,175.1,2.7051,0.00315
2001-06-28,1.6446,1.4165,11.7242,176.19,2.7267,-0.00355
2001-06-29,1.6664,1.4075,11.6498,175.45,2.7789,-0.0109
2001-06-30,1.6645,1.4144,11.7068,176.41,2.7702,0.00095
2001-07-01,1.6661,1.4161,11.7206,176.39,2.7712,-0.0008
2001-07-02,1.6661,1.416,11.7198,176.39,2.771,0
2001-07-03,1.6723,1.4163,11.723,176.08,2.7693,-0.0031
2001-07-04,1.6587,1.4061,11.6382,174.86,2.7125,0.0068
2001-07-05,1.662,1.4071,11.6463,175.12,2.7137,-0.00165
2001-07-06,1.675,1.401,11.596,176.2,2.7213,-0.0065
2001-07-07,1.6656,1.4111,11.6797,177.64,2.775,0.0047
2001-07-08,1.6656,1.4113,11.681,177.64,2.7754,0
2001-07-09,1.6656,1.411,11.6786,177.64,2.771,0
2001-07-10,1.6584,1.407,11.6457,176.45,2.7563,0.0036
2001-07-11,1.6492,1.411,11.6791,176.91,2.771,0.0046
2001-07-12,1.6382,1.4082,11.6557,175.05,2.785,0.0055
2001-07-13,1.648,1.4078,11.6518,174.35,2.7874,-0.0049
2001-07-14,1.6421,1.404,11.6201,175.32,2.7615,0.00295
2001-07-15,1.6426,1.4043,11.623,175.51,2.7622,-0.00025
2001-07-16,1.6426,1.4043,11.623,175.51,2.7753,0
2001-07-17,1.6348,1.4004,11.5904,175.65,2.7526,0.0039
2001-07-18,1.6292,1.4008,11.5943,175.07,2.7488,0.0028
2001-07-19,1.6252,1.4187,11.7428,175.71,2.7545,0.002
2001-07-20,1.6384,1.4281,11.8201,176.19,2.7726,-0.0066
2001-07-21,1.6398,1.4298,11.8344,175.72,2.8258,-0.0007
2001-07-22,1.6388,1.4295,11.8317,175.6,2.8234,0.0005
2001-07-23,1.6388,1.4266,11.8081,175.6,2.8178,0
2001-07-24,1.6333,1.4195,11.7492,176.59,2.7926,0.00275
2001-07-25,1.6238,1.4237,11.7844,176.4,2.798,0.00475
2001-07-26,1.6215,1.428,11.8194,176.55,2.8119,0.00115
2001-07-27,1.6266,1.428,11.82,176.54,2.8057,-0.00255
2001-07-28,1.6235,1.4242,11.7884,175.82,2.8,0.00155
2001-07-29,1.6255,1.4237,11.784,175.81,2.7976,-0.001
2001-07-30,1.6255,1.4229,11.7773,175.81,2.798,0
2001-07-31,1.6304,1.4263,11.8051,178.33,2.8199,-0.00245
2001-08-01,1.6277,1.4253,11.7974,178.24,2.797,0.00135
2001-08-02,1.6271,1.4342,11.8707,178.47,2.7634,0.0003
2001-08-03,1.6199,1.4322,11.854,177.07,2.7532,0.0036
2001-08-04,1.6156,1.4283,11.8219,176.62,2.7634,0.00215
2001-08-05,1.615,1.4288,11.8259,176.9,2.7626,0.0003
2001-08-06,1.615,1.4288,11.8259,176.9,2.7626,0
2001-08-07,1.6094,1.4197,11.7507,175.78,2.7421,0.0028
2001-08-08,1.6133,1.4166,11.7255,174.93,2.7453,-0.00195
2001-08-09,1.6102,1.4179,11.7367,175.27,2.7296,0.00155
2001-08-10,1.5983,1.4257,11.8013,173.75,2.7826,0.00595
2001-08-11,1.5936,1.4248,11.7925,173.61,2.7757,0.00235
2001-08-12,1.5913,1.423,11.7779,173.5,2.7723,0.00115
2001-08-13,1.5913,1.423,11.7779,173.5,2.7669,0
2001-08-14,1.5834,1.4217,11.7676,174.11,2.7454,0.00395
2001-08-15,1.582,1.4294,11.8314,173.71,2.7336,0.0007
2001-08-16,1.5775,1.4402,11.9209,171.99,2.7224,0.00225
2001-08-17,1.5822,1.4447,11.9579,173.23,2.752,-0.00235
2001-08-18,1.5748,1.446,11.9684,173.74,2.6961,0.0037
2001-08-19,1.5731,1.4448,11.9583,173.6,2.6955,0.00085
2001-08-20,1.5788,1.4448,11.9583,173.6,2.6955,-0.00285
2001-08-21,1.5798,1.4447,11.9578,174.3,2.7106,-0.0005
2001-08-22,1.5828,1.4518,12.0163,173.51,2.7148,-0.0015
2001-08-23,1.5824,1.448,11.985,174.36,2.7081,0.0002
2001-08-24,1.5815,1.4471,11.9771,173.4,2.709,0.00045
2001-08-25,1.5798,1.4428,11.9425,173.01,2.698,0.00085
2001-08-26,1.5813,1.4428,11.9425,173.01,2.7004,-0.00075
2001-08-27,1.5813,1.4428,11.9425,173.01,2.6978,0
2001-08-28,1.584,1.4447,11.9577,173.26,2.7251,-0.00135
2001-08-29,1.5912,1.4509,12.0092,174.27,2.7364,-0.0036
2001-08-30,1.5946,1.4513,12.0125,174.26,2.7389,-0.0017
2001-08-31,1.5893,1.4571,12.0597,173.98,2.7385,0.00265
2001-09-01,1.5949,1.454,12.0344,172.48,2.7449,-0.0028
2001-09-02,1.5929,1.4536,12.0313,172.48,2.7442,0.001
2001-09-03,1.5929,1.4536,12.0313,172.48,2.749,0
2001-09-04,1.6025,1.4533,12.0294,172.52,2.7541,-0.0048
2001-09-05,1.6239,1.4434,11.9469,171.93,2.7673,-0.0107
2001-09-06,1.6424,1.4566,12.0564,175.74,2.7925,-0.00925
2001-09-07,1.6263,1.4572,12.0609,176.26,2.7878,0.00805
2001-09-08,1.6118,1.4607,12.0898,175.5,2.8104,0.00725
2001-09-09,1.6126,1.4608,12.0906,175.39,2.8103,-0.0004
2001-09-10,1.6126,1.4608,12.0906,175.39,2.8103,0
2001-09-11,1.621,1.458,12.0673,176.25,2.8377,-0.0042
2001-09-12,1.6142,1.4766,12.222,175.55,2.8291,0.0034
2001-09-13,1.6192,1.4681,12.1509,175.55,2.8136,-0.0025
2001-09-14,1.6102,1.471,12.1752,174.95,2.8458,0.0045
2001-09-15,1.5947,1.471,12.1749,172.81,2.8552,0.00775
2001-09-16,1.5947,1.471,12.1749,172.81,2.8552,0
2001-09-17,1.5947,1.471,12.1749,172.81,2.8552,0
2001-09-18,1.5822,1.4654,12.1287,172.62,2.911,0.00625
2001-09-19,1.5804,1.4678,12.1487,172.21,2.9492,0.0009
2001-09-20,1.5832,1.4685,12.1395,172.63,2.9755,-0.0014
2001-09-21,1.5818,1.4672,12.1288,170.54,2.9717,0.0007
2001-09-22,1.5923,1.4547,12.0256,169.91,3.0001,-0.00525
2001-09-23,1.5944,1.457,12.0446,169.91,2.9992,-0.00105
2001-09-24,1.5911,1.4555,12.0322,169.91,2.9961,0.00165
2001-09-25,1.5968,1.4623,12.0888,171.91,2.9777,-0.00285
2001-09-26,1.5939,1.4707,12.1586,172.99,2.9783,0.00145
2001-09-27,1.5969,1.475,12.1937,173.68,3.0081,-0.0015
2001-09-28,1.6055,1.4736,12.1821,176.19,3.0209,-0.0043
2001-09-29,1.6168,1.4732,12.1786,176.15,2.9893,-0.00565
2001-09-30,1.616,1.4744,12.1886,176.15,2.9876,0.0004
2001-10-01,1.616,1.4729,12.1762,176.15,2.9846,0
2001-10-02,1.6121,1.4785,12.2225,177.73,2.9834,0.00195
2001-10-03,1.5983,1.4691,12.1448,177.43,2.9631,0.0069
2001-10-04,1.6145,1.4757,12.1993,178.07,2.9721,-0.0081
2001-10-05,1.6095,1.4769,12.2092,178.01,2.9669,0.0025
2001-10-06,1.6129,1.4815,12.2473,178.29,2.9205,-0.0017
2001-10-07,1.6142,1.4841,12.2688,178.29,2.9243,-0.00065
2001-10-08,1.6147,1.4833,12.2621,178.61,2.913,-0.00025
2001-10-09,1.6012,1.4735,12.181,176.6,2.8995,0.00675
2001-10-10,1.5954,1.4574,12.0482,175.22,2.9092,0.0029
2001-10-11,1.5936,1.4508,11.9935,174.64,2.8889,0.0009
2001-10-12,1.6007,1.4452,11.9469,175.6,2.8812,-0.00355
2001-10-13,1.5941,1.4505,11.9906,175.75,2.8689,0.0033
2001-10-14,1.5941,1.4516,11.9997,175.75,2.8665,0
2001-10-15,1.5951,1.4515,11.9988,175.82,2.8607,-0.0005
2001-10-16,1.5944,1.4481,11.9709,175.15,2.8034,0.00035
2001-10-17,1.5941,1.4479,11.9694,175.56,2.829,0.00015
2001-10-18,1.6015,1.447,11.9622,175.39,2.8233,-0.0037
2001-10-19,1.5965,1.4436,11.9342,174.89,2.8473,0.0025
2001-10-20,1.5949,1.433,11.8463,173.62,2.8167,0.0008
2001-10-21,1.5969,1.4328,11.8447,173.62,2.8127,-0.001
2001-10-22,1.5969,1.4328,11.8447,173.62,2.8127,0
2001-10-23,1.5972,1.4243,11.7747,174.5,2.7911,-0.00015
2001-10-24,1.5998,1.4256,11.7852,174.81,2.8075,-0.0013
2001-10-25,1.5988,1.4285,11.809,175.56,2.8092,0.0005
2001-10-26,1.5992,1.4278,11.8035,175.5,2.8325,-0.0002
2001-10-27,1.6098,1.437,11.8797,176.36,2.8617,-0.0053
2001-10-28,1.6082,1.4362,11.8731,176.33,2.8564,0.0008
2001-10-29,1.609,1.4355,11.8673,176.33,2.8539,-0.0004
2001-10-30,1.6067,1.4532,12.0136,177.3,2.8743,0.00115
2001-10-31,1.6044,1.451,11.9951,177.01,2.8769,0.00115
2001-11-01,1.6155,1.4547,12.0257,178.12,2.8895,-0.00555
2001-11-02,1.6196,1.4619,12.0854,178.37,2.8733,-0.00205
2001-11-03,1.6192,1.4622,12.0879,177.91,2.8738,0.0002
2001-11-04,1.6168,1.4614,12.0812,177.76,2.8717,0.0012
2001-11-05,1.6163,1.4614,12.0812,177.76,2.8717,0.00025
2001-11-06,1.6234,1.4584,12.0563,177.58,2.8647,-0.00355
2001-11-07,1.6277,1.4579,12.052,176.64,2.8371,-0.00215
2001-11-08,1.6304,1.4632,12.0957,176.93,2.8384,-0.00135
2001-11-09,1.6283,1.4538,12.018,174.65,2.8181,0.00105
2001-11-10,1.6273,1.4559,12.0353,175.15,2.8301,0.0005
2001-11-11,1.6292,1.4561,12.037,175.23,2.8268,-0.00095
2001-11-12,1.6278,1.4564,12.0395,175.23,2.8269,0.0007
2001-11-13,1.6258,1.454,12.0195,174.99,2.7886,0.001
2001-11-14,1.6361,1.4413,11.9145,175.33,2.7675,-0.00515
2001-11-15,1.6327,1.4408,11.9107,175.2,2.7717,0.0017
2001-11-16,1.6229,1.4317,11.8359,175.16,2.7608,0.0049
2001-11-17,1.6139,1.4269,11.7963,175.3,2.7309,0.0045
2001-11-18,1.6142,1.4272,11.7988,175.42,2.7294,-0.00015
2001-11-19,1.614,1.4282,11.8071,175.29,2.7334,0.0001
2001-11-20,1.6078,1.414,11.7037,174.13,2.7088,0.0031
2001-11-21,1.607,1.4193,11.7334,173.86,2.7302,0.0004
2001-11-22,1.6119,1.4173,11.7167,174.42,2.7426,-0.00245
2001-11-23,1.6073,1.4115,11.6687,174.91,2.7309,0.0023
2001-11-24,1.6054,1.4073,11.634,174.88,2.7159,0.00095
2001-11-25,1.6054,1.4073,11.634,174.88,2.7189,0
2001-11-26,1.6059,1.4101,11.6572,174.88,2.7227,-0.00025
2001-11-27,1.6013,1.41,11.6563,174.83,2.7166,0.0023
2001-11-28,1.6017,1.415,11.6978,175.36,2.7071,-0.0002
2001-11-29,1.605,1.426,11.7887,175.51,2.7339,-0.00165
2001-11-30,1.6067,1.4271,11.7984,176.66,2.755,-0.00085
2001-12-01,1.5872,1.4226,11.7612,175.88,2.7249,0.00975
2001-12-02,1.5886,1.424,11.7728,175.88,2.7285,-0.0007
2001-12-03,1.5892,1.4242,11.7744,175.88,2.7299,-0.0003
2001-12-04,1.5976,1.4248,11.7788,176.76,2.7554,-0.0042
2001-12-05,1.5964,1.4213,11.75,176.5,2.7611,0.0006
2001-12-06,1.5936,1.4165,11.7105,175.84,2.7346,0.0014
2001-12-07,1.5956,1.4285,11.8097,178.16,2.7498,-0.001
2001-12-08,1.6118,1.4327,11.8444,179.88,2.7846,-0.0081
2001-12-09,1.6093,1.4327,11.8444,179.88,2.7841,0.00125
2001-12-10,1.6093,1.4338,11.8535,179.88,2.7879,0
2001-12-11,1.6111,1.4351,11.864,180.89,2.7888,-0.0009
2001-12-12,1.6119,1.4391,11.8968,181.5,2.7887,-0.0004
2001-12-13,1.6104,1.4462,11.9554,182.02,2.7796,0.00075
2001-12-14,1.6132,1.4404,11.9074,181.51,2.7759,-0.0014
2001-12-15,1.6073,1.4531,12.0125,185.27,2.796,0.00295
2001-12-16,1.609,1.4535,12.0158,185.27,2.7979,-0.00085
2001-12-17,1.608,1.4528,12.01,185.27,2.7949,0.0005
2001-12-18,1.616,1.4581,12.054,185.99,2.8166,-0.004
2001-12-19,1.6135,1.4566,12.0414,186.18,2.8245,0.00125
2001-12-20,1.6106,1.4506,11.9917,185.62,2.8392,0.00145
2001-12-21,1.6098,1.4494,11.9816,186.29,2.8669,0.0004
2001-12-22,1.6192,1.4371,11.8801,186.92,2.8299,-0.0047
2001-12-23,1.6202,1.4396,11.9007,186.92,2.8311,-0.0005
2001-12-24,1.6218,1.4398,11.9024,186.92,2.8309,-0.0008
2001-12-25,1.6421,1.4421,11.9214,187.21,2.8332,-0.01015
2001-12-26,1.6441,1.4441,11.9379,188.91,2.8376,-0.001
2001-12-27,1.6513,1.4528,12.0099,189.97,2.861,-0.0036
2001-12-28,1.6441,1.452,12.0031,191.15,2.8591,0.0036
2001-12-29,1.6375,1.451,11.995,190.18,2.8368,0.0033
2001-12-30,1.6375,1.451,11.995,190.18,2.8368,0
2001-12-31,1.6375,1.451,11.995,190.18,2.8368,0
2002-01-01,1.6319,1.4551,12.0289,191.61,2.8475,0.0028
2002-01-02,1.634,1.4539,12.0188,191.06,2.8441,-0.00105
2002-01-03,1.5999,1.4457,11.951,191.05,2.8066,0.01705
2002-01-04,1.598,1.4374,11.8824,189.27,2.7925,0.00095
2002-01-05,1.6149,1.4448,11.9436,189.36,2.7763,-0.00845
2002-01-06,1.6155,1.4469,11.9609,189.36,2.7766,-0.0003
2002-01-07,1.6156,1.4471,11.9626,189.36,2.7802,-0.00005
2002-01-08,1.6109,1.439,11.8959,188.51,2.7737,0.00235
2002-01-09,1.6106,1.4386,11.8925,190.89,2.7444,0.00015
2002-01-10,1.612,1.4371,11.8801,190.94,2.7363,-0.0007
2002-01-11,1.6147,1.4406,11.9089,190.78,2.7526,-0.00135
2002-01-12,1.6232,1.4486,11.975,191.42,2.7831,-0.00425
2002-01-13,1.6231,1.4485,11.9742,191.42,2.7829,0.00005
2002-01-14,1.6231,1.4479,11.9692,191.42,2.7828,0
2002-01-15,1.6203,1.4496,11.9834,191.39,2.7952,0.0014
2002-01-16,1.6305,1.44,11.904,189.11,2.7788,-0.0051
2002-01-17,1.6271,1.4372,11.8809,189.41,2.7879,0.0017
2002-01-18,1.629,1.4355,11.867,190.24,2.7879,-0.00095
2002-01-19,1.6251,1.4367,11.8768,190.45,2.7924,0.00195
2002-01-20,1.6247,1.4362,11.8726,190.56,2.7909,0.0002
2002-01-21,1.6247,1.4375,11.8834,190.56,2.7907,0
2002-01-22,1.6256,1.4355,11.867,190.2,2.7749,-0.00045
2002-01-23,1.6125,1.4291,11.8139,191.38,2.7513,0.00655
2002-01-24,1.6213,1.4242,11.7731,191.34,2.7478,-0.0044
2002-01-25,1.6226,1.4234,11.7668,191.78,2.7399,-0.00065
2002-01-26,1.6279,1.4096,11.6525,189.41,2.7299,-0.00265
2002-01-27,1.6287,1.4084,11.6425,189.3,2.7242,-0.0004
2002-01-28,1.627,1.4084,11.6425,189.58,2.7273,0.00085
2002-01-29,1.6345,1.4104,11.6594,188.25,2.7335,-0.00375
2002-01-30,1.6331,1.413,11.6807,188.38,2.7734,0.0007
2002-01-31,1.6411,1.4142,11.6905,187.88,2.7899,-0.004
2002-02-01,1.6435,1.411,11.664,190.1,2.7765,-0.0012
2002-02-02,1.6442,1.4169,11.7129,188.55,2.7808,-0.00035
2002-02-03,1.6447,1.4175,11.7179,188.46,2.7821,-0.00025
2002-02-04,1.6418,1.4141,11.6898,188.46,2.7711,0.00145
2002-02-05,1.6348,1.4236,11.7683,188.28,2.7871,0.0035
2002-02-06,1.6303,1.4151,11.6979,189.43,2.7763,0.00225
2002-02-07,1.6271,1.412,11.6726,188.74,2.7767,0.0016
2002-02-08,1.6231,1.4143,11.6915,188.96,2.7761,0.002
2002-02-09,1.6221,1.4155,11.7015,190.5,2.7722,0.0005
2002-02-10,1.6194,1.4135,11.685,190.5,2.7651,0.00135
2002-02-11,1.6207,1.4143,11.6916,190.5,2.7655,-0.00065
2002-02-12,1.6224,1.4218,11.7537,189.7,2.7719,-0.00085
2002-02-13,1.6356,1.434,11.8546,190.24,2.8155,-0.0066
2002-02-14,1.6385,1.4272,11.7984,190.39,2.7968,-0.00145
2002-02-15,1.6366,1.4307,11.8273,188.96,2.7673,0.00095
2002-02-16,1.6397,1.432,11.8381,189.86,2.7677,-0.00155
2002-02-17,1.6407,1.4309,11.829,189.86,2.7688,-0.0005
2002-02-18,1.6398,1.4309,11.829,189.86,2.764,0.00045
2002-02-19,1.64,1.4281,11.8058,189.55,2.7533,-0.0001
2002-02-20,1.6331,1.4313,11.8326,191.27,2.7583,0.00345
2002-02-21,1.6409,1.4265,11.7926,190.84,2.7512,-0.0039
